URL,Clicks,Impressions,CTR%,Position,Expected_CTR%,CTR_Gap%,Potential_Additional_Clicks,Priority_Score,Prev_Clicks,Prev_Impressions,Prev_CTR%,Prev_Position,Click_Change,Position_Change
https://malna.co.jp/blog/instagram_algorithm/#%E3%83%95%E3%82%A3%E3%83%BC%E3%83%89%E3%81%A8%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AA%E3%83%BC%E3%82%BA%E3%81%AE%E8%A1%A8%E7%A4%BA%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,0,2,0,9,2.0,2.0,0.0,0.0,0,2,0,8,0,-1
https://malna.co.jp/blog/instagram_algorithm/#Instagram%E3%81%A7%E4%BB%A3%E8%A1%A8%E7%9A%84%E3%81%AA3%E3%81%A4%E3%81%AE%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,0,2,0,9,2.0,2.0,0.0,0.0,0,2,0,8,0,-1
https://malna.co.jp/blog/instagram_algorithm/#Instagram%E3%81%AE%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E5%9F%BA%E7%A4%8E%E7%9F%A5%E8%AD%98,0,2,0,9,2.0,2.0,0.0,0.0,0,2,0,8,0,-1
https://malna.co.jp/blog/instagram_algorithm/#Instagram%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%AE%E5%9F%BA%E7%A4%8E%E7%9F%A5%E8%AD%98,0,2,0,9,2.0,2.0,0.0,0.0,0,2,0,8,0,-1
https://malna.co.jp/blog/instagram_algorithm/#Instagram%E9%81%8B%E7%94%A8%E3%81%A7%E6%88%90%E6%9E%9C%E3%82%92%E5%87%BA%E3%81%99%E3%81%AB%E3%81%AF%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0%E3%81%B8%E3%81%AE%E7%90%86%E8%A7%A3%E3%81%8C%E6%AC%A0%E3%81%8B%E3%81%9B%E3%81%AA%E3%81%84,0,2,0,9,2.0,2.0,0.0,0.0,0,2,0,8,0,-1
https://malna.co.jp/blog/instagram_viral/#%E3%83%90%E3%82%BA%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AE%E5%85%B7%E4%BD%93%E7%9A%84%E3%81%AA%E6%96%B9%E6%B3%95,0,3,0,9.3,1.91,1.91,0.0,0.0,0,11,0,10.7,0,1.4
https://malna.co.jp/blog/instagram_viral/#%E3%83%90%E3%82%BA%E3%82%8B%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E3%81%AB%E3%81%99%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AE%E6%BA%96%E5%82%99,0,2,0,9.5,1.85,1.85,0.0,0.0,0,6,0,10.3,0,0.8
https://malna.co.jp/blog/instagram_viral/#%E7%99%BA%E8%A6%8B%E3%82%BF%E3%83%96%E3%81%AB%E8%A1%A8%E7%A4%BA%E3%81%95%E3%82%8C%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AB%E5%BF%85%E8%A6%81%E3%81%AA%E6%8C%87%E6%A8%99,0,2,0,9.5,1.85,1.85,0.0,0.0,0,6,0,10.3,0,0.8
https://malna.co.jp/blog/instagram_viral/#Instagram%E3%81%A7%E3%83%90%E3%82%BA%E3%82%8B%E3%81%A8%E3%81%AF%EF%BC%9F,0,3,0,9.3,1.91,1.91,0.0,0.0,0,11,0,10.7,0,1.4
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E3%82%B3%E3%82%B9%E3%83%88%E3%81%A8%E4%BA%BA%E7%9A%84%E3%83%AA%E3%82%BD%E3%83%BC%E3%82%B9%E3%81%AE%E6%9C%89%E5%8A%B9%E6%B4%BB%E7%94%A8,0,3,0,11,1.3,1.3,0.0,0.0,0,9,0,9.1,0,-1.9
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E3%83%92%E3%83%A5%E3%83%BC%E3%83%9E%E3%83%B3%E3%82%A8%E3%83%A9%E3%83%BC%E3%81%AE%E5%89%8A%E6%B8%9B,0,1,0,8,2.4,2.4,0.0,0.0,0,1,0,6,0,-2
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E4%BA%BA%E6%89%8B%E4%B8%8D%E8%B6%B3%E3%81%A8%E4%BD%9C%E6%A5%AD%E8%B2%A0%E8%8D%B7%E3%81%AE%E7%8F%BE%E7%8A%B6,0,12,0,9.3,1.91,1.91,0.0,0.0,0,24,0,8,0,-1.3
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E5%85%A8%E9%83%A8%E9%96%80%E3%81%A7%E6%B4%BB%E7%94%A8%E3%81%A7%E3%81%8D%E3%82%8B%E5%9F%BA%E6%9C%AC%E7%9A%84%E3%81%AA%E4%BA%8B%E4%BE%8B,0,21,0,9.7,1.79,1.79,0.0,0.0,0,37,0,8.6,0,-1.1
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E5%AE%9A%E5%9E%8B%E4%BD%9C%E6%A5%AD%E3%81%AE%E8%87%AA%E5%8B%95%E5%8C%96%E3%81%AB%E3%82%88%E3%82%8B%E6%99%82%E9%96%93%E7%9F%AD%E7%B8%AE,0,8,0,8.9,2.04,2.04,0.0,0.0,0,18,0,7.2,0,-1.7
https://malna.co.jp/blog/introducing_genai_to_back_office/#%E7%B5%8C%E7%90%86%E3%83%BB%E8%B2%A1%E5%8B%99%E9%83%A8%E9%96%80%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E4%BA%8B%E4%BE%8B,0,11,0,9.5,1.85,1.85,0.0,0.0,0,26,0,7.9,0,-1.6
https://malna.co.jp/blog/introducing_genai_to_back_office/#DX%E6%8E%A8%E9%80%B2%E3%81%AE%E8%A6%81%E8%AB%8B%E3%81%AB%E3%81%A9%E3%81%86%E5%AF%BE%E5%BF%9C%E3%81%99%E3%82%8B%E3%81%8B,0,11,0,9.5,1.85,1.85,0.0,0.0,0,26,0,7.9,0,-1.6
https://malna.co.jp/blog/lead-nurturing-agency-guide/,0,20,0,17.9,0.56,0.56,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/lead_nurturing_benefits/,0,58,0,29.1,0.4,0.4,0.0,0.0,0,131,0,50.6,0,21.5
https://malna.co.jp/blog/lead_nurturing_kpis/#%E3%83%AA%E3%83%BC%E3%83%89%E3%83%8A%E3%83%BC%E3%83%81%E3%83%A3%E3%83%AA%E3%83%B3%E3%82%B0%E3%81%A7KPI%E3%81%8C%E9%87%8D%E8%A6%81%E3%81%AA%E7%90%86%E7%94%B1,0,5,0,7.8,2.52,2.52,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/lead_nurturing_kpis/#KPI%E9%81%8B%E7%94%A8%E3%82%92%E6%88%90%E5%8A%9F%E3%81%95%E3%81%9B%E3%82%8BPDCA%E3%81%AE%E5%9B%9E%E3%81%97%E6%96%B9,0,5,0,7.8,2.52,2.52,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/lead_nurturing_tools/#%E3%80%90%E7%9B%AE%E7%9A%84%E5%88%A5%E3%80%91%E3%81%8A%E3%81%99%E3%81%99%E3%82%81%E3%83%AA%E3%83%BC%E3%83%89%E3%83%8A%E3%83%BC%E3%83%81%E3%83%A3%E3%83%AA%E3%83%B3%E3%82%B0%E3%83%84%E3%83%BC%E3%83%AB8%E9%81%B8,0,1,0,11,1.3,1.3,0.0,0.0,0,7,0,7,0,-4
https://malna.co.jp/blog/lead_nurturing_tools/#%E3%83%AA%E3%83%BC%E3%83%89%E3%83%8A%E3%83%BC%E3%83%81%E3%83%A3%E3%83%AA%E3%83%B3%E3%82%B0%E3%81%A7%E6%B4%BB%E7%94%A8%E3%81%99%E3%82%8B%E3%83%84%E3%83%BC%E3%83%AB%E3%81%AE%E4%B8%BB%E3%81%AA%E7%A8%AE%E9%A1%9E%E3%81%A8%E6%A9%9F%E8%83%BD,0,1,0,11,1.3,1.3,0.0,0.0,0,6,0,7.2,0,-3.8
https://malna.co.jp/blog/listing_advertisement/,0,14,0,80.2,0.4,0.4,0.0,0.0,0,347,0,84.5,0,4.3
https://malna.co.jp/blog/listing_keyword/#%E3%83%AA%E3%82%B9%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E5%BA%83%E5%91%8A%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E3%82%AD%E3%83%BC%E3%83%AF%E3%83%BC%E3%83%89%E3%81%A8%E3%81%AF,0,1,0,10,1.7,1.7,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/listing_keyword/#%E3%83%AA%E3%82%B9%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E5%BA%83%E5%91%8A%E3%81%AE%E3%82%AD%E3%83%BC%E3%83%AF%E3%83%BC%E3%83%89%E3%81%AE%E9%81%B8%E3%81%B3%E6%96%B94STEP,0,2,0,11,1.3,1.3,0.0,0.0,0,1,0,9,0,-2
https://malna.co.jp/blog/listing_keyword/#%E3%83%AA%E3%82%B9%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E5%BA%83%E5%91%8A%E3%81%AE%E3%82%AD%E3%83%BC%E3%83%AF%E3%83%BC%E3%83%89%E9%81%B8%E5%AE%9A%E5%89%8D%E3%81%AB%E6%8A%BC%E3%81%95%E3%81%88%E3%81%A6%E3%81%8A%E3%81%8D%E3%81%9F%E3%81%84%E5%9F%BA%E6%9C%AC%E4%BA%8B%E9%A0%85,0,1,0,12,1.1,1.1,0.0,0.0,0,1,0,9,0,-3
https://malna.co.jp/blog/ma_basic/,0,59,0,20,0.45,0.45,0.0,0.0,0,14,0,10.1,0,-9.9
https://malna.co.jp/blog/ma_benefits/,0,36,0,17,0.6,0.6,0.0,0.0,0,34,0,17.9,0,0.9
https://malna.co.jp/blog/ma_cost/,0,21,0,23.8,0.4,0.4,0.0,0.0,0,23,0,14.3,0,-9.5
https://malna.co.jp/blog/ma_introductionsupport/#%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C%E4%BC%9A%E7%A4%BE%E3%81%AE4%E3%81%A4%E3%81%AE%E6%AF%94%E8%BC%83%E3%83%9D%E3%82%A4%E3%83%B3%E3%83%88,0,1,0,4,7.4,7.4,0.0,0.0,0,17,0,7.5,0,3.5
https://malna.co.jp/blog/ma_introductionsupport/#MA%E3%83%84%E3%83%BC%E3%83%AB%E3%81%A8%E3%81%AF,0,4,0,8.8,2.08,2.08,0.0,0.0,0,16,0,7.7,0,-1.1
https://malna.co.jp/blog/ma_introductionsupport/#MA%E3%83%84%E3%83%BC%E3%83%AB%E3%81%AB%E3%81%A7%E3%81%8D%E3%82%8B%E3%81%93%E3%81%A87%E9%81%B8,0,6,0,6.7,3.27,3.27,0.0,0.0,0,6,0,7.2,0,0.5
https://malna.co.jp/blog/ma_support_company/,0,50,0,57.4,0.4,0.4,0.0,0.0,0,514,0,43.2,0,-14.2
https://malna.co.jp/blog/microsoft_ads_uet_tag/#%E3%82%B3%E3%83%B3%E3%83%90%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%B3%E3%81%AE%E7%9B%AE%E6%A8%99%E3%81%AE%E7%A8%AE%E9%A1%9E%E3%81%A7%E3%80%8C%E3%82%A4%E3%83%99%E3%83%B3%E3%83%88%E3%80%8D%E3%82%92%E9%81%B8%E3%81%B6,0,4,0,6.5,3.45,3.45,0.0,0.0,0,1,0,2,0,-4.5
https://malna.co.jp/blog/microsoft_ads_uet_tag/#%E3%82%B3%E3%83%B3%E3%83%90%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%B3%E3%81%AE%E8%A8%88%E6%B8%AC%E6%96%B9%E6%B3%95%E3%83%BB%E7%A8%AE%E9%A1%9E%E3%82%92%E9%81%B8%E6%8A%9E,0,10,0,7.2,2.88,2.88,0.0,0.0,0,3,0,8,0,0.8
https://malna.co.jp/blog/microsoft_ads_uet_tag/#%E8%87%AA%E7%A4%BE%E3%81%AB%E5%90%88%E3%81%A3%E3%81%9FAI%E3%82%92%E5%B0%8E%E5%85%A5%E3%81%99%E3%82%8B%E3%81%AA%E3%82%89malna%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%81%B8,0,10,0,8,2.4,2.4,0.0,0.0,0,3,0,9,0,1
https://malna.co.jp/blog/microsoft_audience_ads/#%E3%81%AF%E3%81%98%E3%82%81%E3%81%AB,0,3,0,8.7,2.12,2.12,0.0,0.0,0,5,0,8.2,0,-0.5
https://malna.co.jp/blog/microsoft_audience_ads/#%E3%82%AA%E3%83%BC%E3%83%87%E3%82%A3%E3%82%A8%E3%83%B3%E3%82%B9%E5%BA%83%E5%91%8A%E3%81%AE%E3%82%BF%E3%83%BC%E3%82%B2%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%81%AE%E7%A8%AE%E9%A1%9E,0,3,0,8.7,2.12,2.12,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/microsoft_audience_ads/#%E3%82%AA%E3%83%BC%E3%83%87%E3%82%A3%E3%82%A8%E3%83%B3%E3%82%B9%E5%BA%83%E5%91%8A%E3%81%AE%E5%85%A5%E7%A8%BF%E6%96%B9%E6%B3%95,0,1,0,12,1.1,1.1,0.0,0.0,0,5,0,8.2,0,-3.8
https://malna.co.jp/blog/microsoft_audience_ads/#%E3%83%9E%E3%82%A4%E3%82%AF%E3%83%AD%E3%82%BD%E3%83%95%E3%83%88%E5%BA%83%E5%91%8AMicrosoft%E5%BA%83%E5%91%8A%E3%81%AE%E3%82%AA%E3%83%BC%E3%83%87%E3%82%A3%E3%82%A8%E3%83%B3%E3%82%B9%E5%BA%83%E5%91%8A%E3%81%A8%E3%81%AF,0,2,0,7,3.0,3.0,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/onboarding/,0,242,0,66.7,0.4,0.4,1.0,0.0,1,2280,0.04,11.6,-1,-55.1
https://malna.co.jp/blog/optimal_web_advertising/,0,182,0,24.2,0.4,0.4,1.0,0.0,0,265,0,24.9,0,0.7
https://malna.co.jp/blog/project_productivity/#%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%E3%81%94%E3%81%A8%E3%81%AE%E7%A8%BC%E5%83%8D%E6%99%82%E9%96%93%E3%81%AE%E5%8F%AF%E8%A6%96%E5%8C%96,0,1,0,12,1.1,1.1,0.0,0.0,0,1,0,9,0,-3
https://malna.co.jp/blog/project_productivity/#%E5%85%A8%E4%BD%93%E3%81%AE%E5%8F%AF%E8%A6%96%E5%8C%96,0,3,0,8,2.4,2.4,0.0,0.0,0,4,0,6,0,-2
https://malna.co.jp/blog/project_productivity/#%E5%89%8D%E6%8F%90%E3%81%A8%E6%96%B9%E9%87%9D,0,3,0,8,2.4,2.4,0.0,0.0,0,4,0,6,0,-2
https://malna.co.jp/blog/project_productivity/#%E5%AE%9F%E9%9A%9B%E3%81%AB%E3%82%84%E3%81%A3%E3%81%A6%E3%81%BF%E3%82%8B,0,3,0,8,2.4,2.4,0.0,0.0,0,4,0,6,0,-2
https://malna.co.jp/blog/project_productivity/#%E7%94%9F%E6%88%90AI%E5%B0%8E%E5%85%A5%E3%81%A7%E3%80%81%E3%83%97%E3%83%AD%E3%82%B8%E3%82%A7%E3%82%AF%E3%83%88%E7%AE%A1%E7%90%86%E3%81%A8%E7%94%9F%E7%94%A3%E6%80%A7%E5%90%91%E4%B8%8A%E3%82%92%E5%AE%9F%E7%8F%BE%E3%81%97%E3%81%BE%E3%81%9B%E3%82%93%E3%81%8B%EF%BC%9F,0,3,0,8,2.4,2.4,0.0,0.0,0,4,0,6,0,-2
https://malna.co.jp/blog/project_productivity/#%E7%B5%8C%E8%B2%BB%E7%B2%BE%E7%AE%97%E3%81%A8%E3%81%AE%E9%80%A3%E5%8B%95,0,1,0,12,1.1,1.1,0.0,0.0,0,1,0,9,0,-3
https://malna.co.jp/blog/project_productivity/#%E8%AA%B2%E9%A1%8C%EF%BC%9A%E4%BC%9A%E7%A4%BE%E5%85%A8%E4%BD%93%E3%81%AE%E5%88%A9%E7%9B%8A%E7%8E%87%E3%81%AE%E6%94%B9%E5%96%84%EF%BC%88%E8%83%8C%E6%99%AF%EF%BC%9A%E3%82%B3%E3%82%B9%E3%83%88%E3%81%8C%E3%82%B8%E3%83%AA%E3%82%B8%E3%83%AA%E3%81%A8%E5%A2%97%E3%81%88%E3%81%A6%E3%81%84%E3%82%8B%EF%BC%89,0,1,0,12,1.1,1.1,0.0,0.0,0,1,0,9,0,-3
https://malna.co.jp/blog/real-estate-rental-lead-generation-strategies-by-budget-2026/,0,94,0,16,0.7,0.7,1.0,0.0,1,270,0.37,21.7,-1,5.7
https://malna.co.jp/blog/real-estate-rental-lead-generation/,0,66,0,21,0.4,0.4,0.0,0.0,0,308,0,17.6,0,-3.4
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E3%81%AF%E3%81%98%E3%82%81%E3%81%AB,0,16,0,9.6,1.82,1.82,0.0,0.0,0,37,0,8.7,0,-0.9
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E5%A0%B1%E9%85%AC%E3%81%A0%E3%81%91%E3%81%A7%E3%81%AA%E3%81%84%E3%80%81%E7%90%86%E5%BF%B5%E3%81%A8%E3%82%AB%E3%83%AB%E3%83%81%E3%83%A3%E3%83%BC%E3%81%AE%E9%87%8D%E8%A6%81%E6%80%A7,0,2,0,10.5,1.5,1.5,0.0,0.0,0,3,0,9,0,-1.5
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E6%9C%80%E9%81%A9%E3%81%AA%E6%8E%A1%E7%94%A8%E3%83%81%E3%83%A3%E3%83%8D%E3%83%AB%E3%81%A8%E8%82%B2%E6%88%90%E3%81%AE%E4%BB%95%E7%B5%84%E3%81%BF,0,2,0,10.5,1.5,1.5,0.0,0.0,0,4,0,7,0,-3.5
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E7%9B%AE%E6%A8%99%E3%81%AB%E5%90%91%E3%81%91%E3%81%9F%E5%85%B7%E4%BD%93%E7%9A%84%E3%81%AA%E6%8E%A1%E7%94%A8%E8%A8%88%E7%94%BB%E3%81%AE%E6%8F%90%E6%A1%88,0,16,0,9.6,1.82,1.82,0.0,0.0,0,35,0,8.6,0,-1.0
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E7%B5%8C%E9%A8%93%E8%80%85%E3%83%BB%E6%9C%AA%E7%B5%8C%E9%A8%93%E8%80%85%E3%81%AE%E6%8E%A1%E7%94%A8%E3%83%9A%E3%83%AB%E3%82%BD%E3%83%8A%E8%A8%AD%E8%A8%88,0,3,0,9,2.0,2.0,0.0,0.0,0,11,0,7.8,0,-1.2
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#%E8%A9%B3%E7%B4%B0%E3%81%AA%E8%A8%88%E7%94%BB%E7%AD%96%E5%AE%9A%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AB%E6%B7%B1%E3%81%BC%E3%82%8A,0,3,0,7.7,2.58,2.58,0.0,0.0,0,4,0,7,0,-0.7
https://malna.co.jp/blog/recruitment_plan_with_chatgpt/#ChatGPT%E3%81%B8%E3%81%AE%E6%9C%80%E5%88%9D%E3%81%AE%E7%9B%B8%E8%AB%87%E5%86%85%E5%AE%B9,0,14,0,10.4,1.54,1.54,0.0,0.0,0,32,0,9,0,-1.4
https://malna.co.jp/blog/seo_basic/,0,204,0,65.4,0.4,0.4,1.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/seo_basic_points/,0,70,0,66.7,0.4,0.4,0.0,0.0,0,113,0,50.8,0,-15.9
https://malna.co.jp/blog/snsadvertisement_managementagency/#SNS%E5%BA%83%E5%91%8A%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C%E3%81%AE%E5%8E%B3%E9%81%B815%E7%A4%BE,0,1,0,10,1.7,1.7,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/snsadvertisement_managementagency/#SNS%E5%BA%83%E5%91%8A%E9%81%8B%E7%94%A8%E4%BB%A3%E8%A1%8C%E3%82%92%E6%AF%94%E8%BC%83%E3%81%99%E3%82%8B%E3%83%9D%E3%82%A4%E3%83%B3%E3%83%88,0,1,0,10,1.7,1.7,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/socialmediaoutsourcing/,0,90,0,25,0.4,0.4,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/tiktok_ads_agency/,0,138,0,50.9,0.4,0.4,1.0,0.0,1,368,0.27,23.5,-1,-27.4
https://malna.co.jp/blog/tiktok_business_account/#%E3%81%AF%E3%81%98%E3%82%81%E3%81%AB,0,3,0,8.3,2.28,2.28,0.0,0.0,0,1,0,5,0,-3.3
https://malna.co.jp/blog/tiktok_business_account/#%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E3%81%AE%E4%BD%9C%E3%82%8A%E6%96%B9,0,6,0,9.7,1.79,1.79,0.0,0.0,0,5,0,7.6,0,-2.1
https://malna.co.jp/blog/tiktok_business_account/#1%E6%96%B0%E3%81%97%E3%81%8F%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E3%82%92%E4%BD%9C%E3%82%8B,0,6,0,9.7,1.79,1.79,0.0,0.0,0,5,0,7.6,0,-2.1
https://malna.co.jp/blog/tiktok_business_account/#2_%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E3%81%AE%E4%BD%9C%E3%82%8A%E6%96%B9,0,6,0,9.7,1.79,1.79,0.0,0.0,0,5,0,7.6,0,-2.1
https://malna.co.jp/blog/tiktok_business_account/#TikTok%E3%81%A8%E3%81%AF,0,5,0,9.2,1.94,1.94,0.0,0.0,0,5,0,7.6,0,-1.6
https://malna.co.jp/blog/tiktok_marketing/,0,248,0,50.9,0.4,0.4,1.0,0.0,0,273,0,54.6,0,3.7
https://malna.co.jp/blog/twitter_advertisement/,0,13,0,24.1,0.4,0.4,0.0,0.0,0,387,0,22,0,-2.1
https://malna.co.jp/blog/twitter_api/#%E6%B4%BB%E7%94%A8%E4%BA%8B%E4%BE%8BGoogle%E3%82%B9%E3%83%97%E3%83%AC%E3%83%83%E3%83%89%E3%82%B7%E3%83%BC%E3%83%88%E3%82%92%E7%94%A8%E3%81%84%E3%81%9F%E3%83%95%E3%82%A9%E3%83%AD%E3%83%AF%E3%83%BC%E6%95%B0%E3%81%AE%E5%8F%96%E5%BE%97,0,3,0,10.3,1.58,1.58,0.0,0.0,0,9,0,8.6,0,-1.7
https://malna.co.jp/blog/twitter_api/#1%E3%82%A2%E3%82%AB%E3%82%A6%E3%83%B3%E3%83%88%E7%99%BB%E9%8C%B2,0,2,0,12,1.1,1.1,0.0,0.0,0,4,0,10.5,0,-1.5
https://malna.co.jp/blog/twitter_api/#2%E3%82%AD%E3%83%BC%E3%81%AE%E5%8F%96%E5%BE%97,0,2,0,12,1.1,1.1,0.0,0.0,0,3,0,10.3,0,-1.7
https://malna.co.jp/blog/twitter_api/#Google%E3%82%B9%E3%83%97%E3%83%AC%E3%83%83%E3%83%89%E3%82%B7%E3%83%BC%E3%83%88%E3%81%AE%E7%99%BB%E9%8C%B2,0,2,0,12,1.1,1.1,0.0,0.0,0,3,0,10.3,0,-1.7
https://malna.co.jp/blog/twitter_api/#Google_App_Script%E3%81%AE%E8%A8%98%E8%BF%B0%E4%BE%8B,0,2,0,12,1.1,1.1,0.0,0.0,0,5,0,10.4,0,-1.6
https://malna.co.jp/blog/twitter_api/#TwitterAPI%E3%81%AE%E7%99%BB%E9%8C%B2%E6%89%8B%E9%A0%86,0,3,0,10.3,1.58,1.58,0.0,0.0,0,9,0,8.7,0,-1.6
https://malna.co.jp/blog/twitter_api/#Twitter_API%E3%81%A8%E3%81%AF,0,3,0,10.3,1.58,1.58,0.0,0.0,0,10,0,8.8,0,-1.5
https://malna.co.jp/blog/twitter_corporation/,0,212,0,38.9,0.4,0.4,1.0,0.0,1,245,0.41,29.5,-1,-9.4
https://malna.co.jp/blog/twitter_marketing/,0,139,0,26.5,0.4,0.4,1.0,0.0,0,328,0,29,0,2.5
https://malna.co.jp/blog/web_meeting_tldv/#%E3%81%9D%E3%82%82%E3%81%9D%E3%82%82tldv%E3%81%A8%E3%81%AF,0,2,0,4.5,6.35,6.35,0.0,0.0,0,3,0,4.3,0,-0.2
https://malna.co.jp/blog/web_meeting_tldv/#%E3%81%AF%E3%81%98%E3%82%81%E3%81%AB,0,2,0,4.5,6.35,6.35,0.0,0.0,0,3,0,4.3,0,-0.2
https://malna.co.jp/blog/web_meeting_tldv/#%E4%BC%9A%E8%AD%B0%E9%8C%B2%E7%94%BB%E6%96%87%E5%AD%97%E8%B5%B7%E3%81%93%E3%81%97%E3%83%84%E3%83%BC%E3%83%AB%E3%82%92%E3%81%8A%E3%81%99%E3%81%99%E3%82%81%E3%81%99%E3%82%8B3%E3%81%A4%E3%81%AE%E7%90%86%E7%94%B1,0,2,0,4.5,6.35,6.35,0.0,0.0,0,3,0,4.3,0,-0.2
https://malna.co.jp/blog/web_meeting_tldv/#%E8%AD%B0%E4%BA%8B%E9%8C%B2%E3%82%B3%E3%82%B9%E3%83%88%E3%81%AE%E5%89%8A%E6%B8%9B,0,2,0,4.5,6.35,6.35,0.0,0.0,0,3,0,4.3,0,-0.2
https://malna.co.jp/blog/webinar-lead-generation-to-sales-guide/,0,28,0,49.6,0.4,0.4,0.0,0.0,0,0,0,,0,
https://malna.co.jp/blog/what-is-aio-seo-strategy-steps/#AIO%E3%81%A7%E8%A9%95%E4%BE%A1%E3%81%95%E3%82%8C%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AB%E6%8A%91%E3%81%88%E3%82%8B%E3%81%B9%E3%81%8D4%E3%81%A4%E3%81%AE%E3%83%9D%E3%82%A4%E3%83%B3%E3%83%88,0,5,0,10.6,1.46,1.46,0.0,0.0,0,1,0,12,0,1.4
https://malna.co.jp/blog/what-is-aio-seo-strategy-steps/#AIO%E3%81%A8%E3%81%AF%EF%BC%9F,0,12,0,9.7,1.79,1.79,0.0,0.0,0,7,0,10,0,0.3
https://malna.co.jp/blog/what-is-aio-seo-strategy-steps/#AIO%E3%81%AE%E3%83%A1%E3%83%AA%E3%83%83%E3%83%88%E3%81%A8%E3%83%87%E3%83%A1%E3%83%AA%E3%83%83%E3%83%88,0,12,0,9.7,1.79,1.79,0.0,0.0,0,7,0,10,0,0.3
https://malna.co.jp/blog/what-is-aio-seo-strategy-steps/#AIO%E6%96%BD%E7%AD%96%E3%82%92%E6%88%90%E5%8A%9F%E3%81%95%E3%81%9B%E3%82%8B%E3%81%9F%E3%82%81%E3%81%AE4%E3%82%B9%E3%83%86%E3%83%83%E3%83%97,0,11,0,9.5,1.85,1.85,0.0,0.0,0,7,0,10,0,0.5
https://malna.co.jp/blog/what-is-aio-seo-strategy-steps/#SEO%E3%83%BBAEO%E3%83%BBGEO%E3%83%BBLLMO%E3%81%A8%E3%81%AE%E9%81%95%E3%81%84,0,4,0,10.5,1.5,1.5,0.0,0.0,0,1,0,12,0,1.5
https://malna.co.jp/case/blueworkstax/,0,19,0,10.8,1.38,1.38,0.0,0.0,1,29,3.45,17.8,-1,7.0
https://malna.co.jp/case/naimono/,0,20,0,13.9,0.91,0.91,0.0,0.0,2,20,10.0,6.3,-2,-7.6
https://malna.co.jp/contact2/,0,2,0,4.5,6.35,6.35,0.0,0.0,0,0,0,,0,
https://malna.co.jp/download/ai_case_studies/,0,4,0,84,0.4,0.4,0.0,0.0,0,6,0,7.2,0,-76.8
